Date,Open,High,Low,Close,Adj Close,Volume
19-oct.-22,93.849998,96.580002,92.379997,93.739998,90.903259,876300
20-oct.-22,93.559998,95.660004,91.900002,92.650002,89.846245,407800
21-oct.-22,92.779999,94.650002,91.860001,92.730003,89.923828,665600
24-oct.-22,93.839996,96.690002,93.449997,94.470001,91.611168,1255300
25-oct.-22,94.900002,98.690002,93.000000,98.000000,95.034340,1754100
26-oct.-22,97.900002,102.699997,97.349998,99.940002,96.915634,1083800
27-oct.-22,100.760002,102.800003,99.500000,100.589996,97.545959,766700
28-oct.-22,100.589996,102.669998,98.930000,101.820000,98.738747,708000
31-oct.-22,100.940002,102.790001,100.940002,101.599998,98.525398,1041000
11-janv.-22,102.889999,104.599998,101.830002,104.220001,101.066124,561200
11-févr.-22,103.580002,105.410004,100.410004,100.449997,97.410202,574500
11-mars-22,98.809998,101.419998,96.430000,99.919998,96.896233,772500
11-avr.-22,101.940002,104.989998,101.720001,103.550003,100.416397,546400
11-juil.-22,104.309998,106.709999,102.820000,106.160004,102.947411,701400
11-août-22,107.059998,109.389999,106.589996,108.139999,104.867477,564000
11-sept.-22,107.510002,107.779999,104.250000,104.599998,101.434624,568700
11-oct.-22,109.500000,114.150002,109.500000,111.180000,107.815491,732100
11-nov.-22,111.599998,116.959999,110.430000,116.620003,113.090866,711800
14-nov.-22,115.110001,116.180000,111.309998,111.459999,108.087013,532200
15-nov.-22,112.860001,114.089996,110.089996,110.589996,107.243347,803900
16-nov.-22,109.120003,109.419998,106.940002,108.550003,105.265083,663900
17-nov.-22,107.959999,110.180000,106.639999,110.000000,106.671196,529600
18-nov.-22,111.599998,112.330002,109.180000,110.449997,107.107574,692400
21-nov.-22,109.580002,111.540001,108.400002,109.989998,106.661507,496500
22-nov.-22,110.400002,112.860001,110.279999,112.519997,109.114937,453300
23-nov.-22,112.459999,113.970001,112.320000,112.779999,109.367073,288400
25-nov.-22,112.500000,113.300003,111.660004,112.379997,108.979172,237300
28-nov.-22,111.610001,113.070000,111.610001,112.709999,109.299179,372800
29-nov.-22,112.849998,114.790001,112.250000,113.019997,109.599808,547400
30-nov.-22,113.050003,114.059998,109.239998,114.059998,111.238251,967700
12-janv.-22,114.459999,115.589996,112.500000,114.000000,111.179733,466400
12-févr.-22,112.839996,116.720001,112.839996,116.559998,113.676399,364600
12-mai-22,115.440002,115.440002,110.510002,110.660004,107.922363,723000
12-juin-22,110.760002,111.830002,109.339996,111.089996,108.341728,687100
12-juil.-22,111.860001,112.019997,107.739998,108.129997,105.454956,658500
12-août-22,105.570000,106.769997,104.099998,105.169998,102.568176,935600
12-sept.-22,104.320000,106.230003,103.330002,105.070000,102.470665,711200
12-déc.-22,105.790001,108.940002,105.080002,108.389999,105.708519,1044500
13-déc.-22,112.000000,112.040001,106.739998,107.889999,105.220894,871600
14-déc.-22,107.349998,109.180000,106.769997,107.769997,105.103859,936100
15-déc.-22,105.900002,106.750000,104.879997,106.300003,103.670227,622500
16-déc.-22,105.519997,107.010002,103.000000,103.269997,100.715187,1409800
19-déc.-22,103.580002,103.580002,100.150002,100.480003,97.994217,672200
20-déc.-22,100.139999,101.309998,98.500000,99.480003,97.018951,424200
21-déc.-22,100.839996,102.139999,100.839996,102.040001,99.515625,516800
22-déc.-22,100.669998,100.839996,98.410004,99.620003,97.155487,448500
23-déc.-22,99.199997,101.260002,98.629997,100.769997,98.277023,309500
27-déc.-22,100.610001,101.900002,99.620003,100.480003,97.994217,274300
28-déc.-22,100.440002,101.070000,97.769997,98.209999,95.780373,396300
29-déc.-22,99.180000,101.050003,98.290001,100.540001,98.052727,366600
30-déc.-22,99.269997,101.160004,99.250000,101.000000,98.501343,243300
01-mars-23,102.190002,102.470001,99.449997,100.500000,98.013718,528100
01-avr.-23,101.610001,102.879997,100.720001,101.500000,98.988968,397500
01-mai-23,100.540001,102.760002,99.459999,101.709999,99.193779,551500
01-juin-23,102.500000,104.059998,101.570000,103.410004,100.851723,596000
01-sept.-23,104.360001,105.000000,103.260002,103.440002,100.880981,455500
01-oct.-23,103.709999,104.699997,102.209999,104.489998,101.904999,251800
01-nov.-23,104.930000,106.169998,104.610001,106.000000,103.377647,379100
01-déc.-23,106.949997,107.510002,105.400002,107.290001,104.635735,286400
13-janv.-23,105.150002,107.320000,103.449997,106.470001,103.836029,511600
17-janv.-23,105.260002,107.660004,104.769997,106.940002,104.294395,418700
18-janv.-23,108.769997,108.769997,102.879997,103.150002,100.598152,624900
19-janv.-23,102.120003,102.910004,101.050003,102.070000,99.544868,409800
20-janv.-23,102.000000,104.620003,100.120003,103.889999,101.319847,391300
23-janv.-23,104.029999,106.440002,103.860001,105.849998,103.231361,417300
24-janv.-23,106.250000,107.449997,104.870003,105.900002,103.280121,304100
25-janv.-23,104.860001,106.720001,104.820000,106.300003,103.670227,306600
26-janv.-23,106.930000,107.709999,104.110001,106.459999,103.826271,476700
27-janv.-23,103.610001,107.239998,102.650002,107.180000,104.528458,734400
30-janv.-23,105.970001,108.529999,105.669998,106.620003,103.982315,1061500
31-janv.-23,111.000000,114.919998,108.220001,114.839996,111.998947,2186900
02-janv.-23,115.000000,117.980003,113.589996,117.779999,114.866226,1283900
02-févr.-23,119.410004,120.730003,116.309998,118.730003,115.792725,1023600
02-mars-23,117.290001,120.699997,115.379997,118.139999,115.217323,812200
02-juin-23,117.209999,118.410004,115.470001,116.629997,113.744675,517400
02-juil.-23,116.190002,117.080002,114.889999,116.580002,113.695915,418500
02-août-23,115.690002,117.830002,115.110001,116.980003,114.086014,563200
02-sept.-23,118.269997,119.199997,114.010002,115.000000,112.155006,564400
02-oct.-23,114.760002,116.540001,114.110001,115.199997,112.350044,418900
13-févr.-23,115.029999,117.529999,114.519997,117.089996,114.193283,387000
14-févr.-23,116.099998,117.910004,115.559998,117.550003,114.641914,279100
15-févr.-23,116.480003,120.040001,116.480003,119.930000,116.963036,517700
16-févr.-23,118.769997,121.570000,118.250000,119.800003,116.836250,523100
17-févr.-23,119.879997,121.379997,118.750000,119.300003,116.348618,410900
21-févr.-23,117.589996,118.879997,116.180000,116.459999,113.578873,476400
22-févr.-23,115.680000,117.349998,115.360001,115.769997,112.905945,431300
23-févr.-23,116.150002,116.980003,114.459999,115.680000,112.818176,331500
24-févr.-23,114.349998,114.510002,112.709999,114.010002,111.189491,392800
27-févr.-23,115.000000,116.519997,114.690002,114.790001,111.950195,366900
28-févr.-23,113.830002,114.760002,112.900002,113.750000,111.567673,546500
03-janv.-23,113.709999,115.279999,113.669998,113.769997,111.587288,374000
03-févr.-23,112.519997,115.830002,112.500000,115.440002,113.225250,375500
03-mars-23,116.209999,116.629997,114.500000,115.739998,113.519485,277000
03-juin-23,115.889999,116.669998,114.400002,115.110001,112.901581,505800
03-juil.-23,114.500000,117.180000,114.300003,117.120003,114.873016,821600
03-août-23,117.589996,119.599998,117.190002,118.690002,116.412895,929700
03-sept.-23,118.779999,119.089996,113.809998,113.830002,111.646133,594900
03-oct.-23,113.500000,114.360001,110.059998,111.519997,109.380455,567900
13-mars-23,109.389999,112.209999,107.849998,110.949997,108.821388,593200
14-mars-23,113.160004,114.110001,109.949997,111.040001,108.909668,653200
15-mars-23,108.110001,108.940002,105.750000,107.419998,105.359116,715000
16-mars-23,107.000000,109.459999,106.410004,109.169998,107.075539,590800
17-mars-23,108.760002,108.760002,105.279999,106.029999,103.995781,1399700
20-mars-23,106.900002,109.029999,106.120003,107.510002,105.447388,455300
21-mars-23,109.680000,110.690002,108.330002,110.580002,108.458488,602600
22-mars-23,111.050003,111.339996,106.889999,106.919998,104.868706,426000
23-mars-23,107.410004,108.970001,105.620003,106.169998,104.133095,415500
24-mars-23,105.419998,107.440002,104.019997,107.129997,105.074677,698200
27-mars-23,108.550003,108.809998,105.889999,107.650002,105.584702,505800
28-mars-23,108.129997,109.360001,106.430000,107.050003,104.996216,382900
